team_api_id,favored,favored_cutoff,team_long_name,team_short_name,id,team_fifa_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
9800,71,51-100,St. Mirren,MIR,1221,100805,2015-09-10 00:00:00,38,Balanced,53.0,Normal,33,Short,Organised,53,Normal,58,Normal,53,Normal,Organised,60,Medium,58,Press,48,Normal,Cover
8481,70,51-100,AS Nancy-Lorraine,NAN,874,1823,2010-02-22 00:00:00,65,Balanced,,Little,40,Mixed,Organised,60,Normal,70,Lots,30,Little,Organised,70,High,70,Double,70,Wide,Cover
8481,70,51-100,AS Nancy-Lorraine,NAN,875,1823,2011-02-22 00:00:00,35,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,35,Medium,55,Press,50,Normal,Cover
8481,70,51-100,AS Nancy-Lorraine,NAN,876,1823,2012-02-22 00:00:00,49,Balanced,,Little,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
8481,70,51-100,AS Nancy-Lorraine,NAN,877,1823,2013-09-20 00:00:00,49,Balanced,,Little,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
8481,70,51-100,AS Nancy-Lorraine,NAN,878,1823,2014-09-19 00:00:00,49,Balanced,48.0,Normal,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
8481,70,51-100,AS Nancy-Lorraine,NAN,879,1823,2015-09-10 00:00:00,49,Balanced,48.0,Normal,49,Mixed,Organised,52,Normal,53,Normal,67,Lots,Organised,43,Medium,46,Press,50,Normal,Cover
7842,68,51-100,Estoril Praia,EST,401,10020,2013-09-20 00:00:00,66,Balanced,,Little,52,Mixed,Organised,47,Normal,53,Normal,39,Normal,Free Form,46,Medium,49,Press,55,Normal,Cover
7842,68,51-100,Estoril Praia,EST,402,10020,2014-09-19 00:00:00,66,Balanced,56.0,Normal,52,Mixed,Organised,47,Normal,53,Normal,39,Normal,Organised,46,Medium,49,Press,55,Normal,Cover
7842,68,51-100,Estoril Praia,EST,403,10020,2015-09-10 00:00:00,59,Balanced,56.0,Normal,52,Mixed,Organised,47,Normal,53,Normal,39,Normal,Organised,46,Medium,49,Press,55,Normal,Cover
8603,68,51-100,Real Betis Balompié,BET,1043,449,2010-02-22 00:00:00,45,Balanced,,Little,45,Mixed,Organised,30,Safe,50,Normal,55,Normal,Free Form,50,Medium,45,Press,55,Normal,Offside Trap
8603,68,51-100,Real Betis Balompié,BET,1044,449,2011-02-22 00:00:00,37,Balanced,,Little,51,Mixed,Organised,68,Risky,66,Normal,72,Lots,Free Form,42,Medium,40,Press,53,Normal,Cover
8603,68,51-100,Real Betis Balompié,BET,1045,449,2012-02-22 00:00:00,55,Balanced,,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
8603,68,51-100,Real Betis Balompié,BET,1046,449,2013-09-20 00:00:00,59,Balanced,,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
8603,68,51-100,Real Betis Balompié,BET,1047,449,2014-09-19 00:00:00,59,Balanced,49.0,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
8603,68,51-100,Real Betis Balompié,BET,1048,449,2015-09-10 00:00:00,59,Balanced,49.0,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover
10238,68,51-100,Vitória Setúbal,SET,1354,665,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
10238,68,51-100,Vitória Setúbal,SET,1355,665,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover
10238,68,51-100,Vitória Setúbal,SET,1356,665,2012-02-22 00:00:00,56,Balanced,,Little,42,Mixed,Organised,54,Normal,52,Normal,52,Normal,Organised,37,Medium,37,Press,58,Normal,Cover
10238,68,51-100,Vitória Setúbal,SET,1357,665,2013-09-20 00:00:00,56,Balanced,,Little,42,Mixed,Organised,54,Normal,52,Normal,52,Normal,Organised,37,Medium,37,Press,58,Normal,Cover
10238,68,51-100,Vitória Setúbal,SET,1358,665,2014-09-19 00:00:00,56,Balanced,49.0,Normal,42,Mixed,Organised,54,Normal,52,Normal,52,Normal,Organised,37,Medium,37,Press,58,Normal,Cover
10238,68,51-100,Vitória Setúbal,SET,1359,665,2015-09-10 00:00:00,58,Balanced,49.0,Normal,42,Mixed,Organised,54,Normal,52,Normal,52,Normal,Organised,37,Medium,37,Press,58,Normal,Cover
8581,65,51-100,Levante UD,LEV,726,1853,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover
8581,65,51-100,Levante UD,LEV,727,1853,2011-02-22 00:00:00,68,Fast,,Little,56,Mixed,Organised,69,Risky,55,Normal,58,Normal,Organised,37,Medium,47,Press,54,Normal,Cover
8581,65,51-100,Levante UD,LEV,728,1853,2012-02-22 00:00:00,53,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
8581,65,51-100,Levante UD,LEV,729,1853,2013-09-20 00:00:00,57,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
8581,65,51-100,Levante UD,LEV,730,1853,2014-09-19 00:00:00,57,Balanced,51.0,Normal,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
8581,65,51-100,Levante UD,LEV,731,1853,2015-09-10 00:00:00,62,Balanced,36.0,Normal,65,Mixed,Organised,71,Risky,42,Normal,65,Normal,Organised,36,Medium,33,Contain,42,Normal,Cover
8583,65,51-100,AJ Auxerre,AUX,107,57,2010-02-22 00:00:00,30,Slow,,Little,70,Long,Organised,35,Normal,65,Normal,35,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover
8583,65,51-100,AJ Auxerre,AUX,108,57,2011-02-22 00:00:00,35,Balanced,,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover
8583,65,51-100,AJ Auxerre,AUX,109,57,2012-02-22 00:00:00,64,Balanced,,Little,49,Mixed,Organised,51,Normal,63,Normal,50,Normal,Organised,34,Medium,45,Press,36,Normal,Cover
8583,65,51-100,AJ Auxerre,AUX,110,57,2013-09-20 00:00:00,64,Balanced,,Little,49,Mixed,Organised,51,Normal,63,Normal,50,Normal,Organised,34,Medium,45,Press,41,Normal,Cover
8583,65,51-100,AJ Auxerre,AUX,111,57,2014-09-19 00:00:00,64,Balanced,55.0,Normal,49,Mixed,Organised,51,Normal,63,Normal,50,Normal,Organised,34,Medium,45,Press,36,Normal,Cover
8583,65,51-100,AJ Auxerre,AUX,112,57,2015-09-10 00:00:00,64,Balanced,55.0,Normal,49,Mixed,Organised,51,Normal,63,Normal,50,Normal,Organised,34,Medium,45,Press,40,Normal,Cover
9869,64,51-100,Real Sporting de Gijón,SPG,1199,459,2010-02-22 00:00:00,70,Fast,,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover
9869,64,51-100,Real Sporting de Gijón,SPG,1200,459,2011-02-22 00:00:00,68,Fast,,Little,53,Mixed,Organised,67,Risky,51,Normal,65,Normal,Organised,58,Medium,51,Press,55,Normal,Cover
9869,64,51-100,Real Sporting de Gijón,SPG,1201,459,2012-02-22 00:00:00,51,Balanced,,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
9869,64,51-100,Real Sporting de Gijón,SPG,1202,459,2013-09-20 00:00:00,55,Balanced,,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
9869,64,51-100,Real Sporting de Gijón,SPG,1203,459,2014-09-19 00:00:00,55,Balanced,48.0,Normal,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
9869,64,51-100,Real Sporting de Gijón,SPG,1204,459,2015-09-10 00:00:00,55,Balanced,48.0,Normal,50,Mixed,Organised,62,Normal,59,Normal,38,Normal,Organised,45,Medium,54,Press,41,Normal,Cover
8406,64,51-100,FC Augsburg,AUG,101,100409,2010-02-22 00:00:00,45,Balanced,,Little,45,Mixed,Organised,35,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover
8406,64,51-100,FC Augsburg,AUG,102,100409,2011-02-22 00:00:00,68,Fast,,Little,40,Mixed,Organised,52,Normal,64,Normal,72,Lots,Organised,59,Medium,49,Press,42,Normal,Cover
8406,64,51-100,FC Augsburg,AUG,103,100409,2012-02-22 00:00:00,55,Balanced,,Little,55,Mixed,Organised,49,Normal,57,Normal,55,Normal,Organised,47,Medium,58,Press,56,Normal,Cover
8406,64,51-100,FC Augsburg,AUG,104,100409,2013-09-20 00:00:00,40,Balanced,,Little,55,Mixed,Organised,49,Normal,72,Lots,53,Normal,Organised,33,Deep,43,Press,52,Normal,Cover
8406,64,51-100,FC Augsburg,AUG,105,100409,2014-09-19 00:00:00,62,Balanced,38.0,Normal,69,Long,Organised,41,Normal,63,Normal,56,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
8406,64,51-100,FC Augsburg,AUG,106,100409,2015-09-10 00:00:00,59,Balanced,51.0,Normal,55,Mixed,Organised,49,Normal,62,Normal,55,Normal,Organised,34,Medium,50,Press,59,Normal,Cover
8370,62,51-100,Rayo Vallecano,RAY,1031,480,2010-02-22 00:00:00,40,Balanced,,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,50,Press,40,Normal,Offside Trap
8370,62,51-100,Rayo Vallecano,RAY,1032,480,2011-02-22 00:00:00,53,Balanced,,Little,55,Mixed,Organised,44,Normal,56,Normal,61,Normal,Organised,58,Medium,52,Press,68,Wide,Cover
8370,62,51-100,Rayo Vallecano,RAY,1033,480,2012-02-22 00:00:00,41,Balanced,,Little,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover
8370,62,51-100,Rayo Vallecano,RAY,1034,480,2013-09-20 00:00:00,45,Balanced,,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover
8370,62,51-100,Rayo Vallecano,RAY,1035,480,2014-09-19 00:00:00,45,Balanced,52.0,Normal,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover
8370,62,51-100,Rayo Vallecano,RAY,1036,480,2015-09-10 00:00:00,29,Slow,52.0,Normal,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,54,Medium,52,Press,63,Normal,Cover
9993,61,51-100,Beerschot AC,BAC,149,675,2010-02-22 00:00:00,35,Balanced,,Little,35,Mixed,Organised,45,Normal,40,Normal,50,Normal,Organised,70,High,70,Double,70,Wide,Cover
9993,61,51-100,Beerschot AC,BAC,150,675,2011-02-22 00:00:00,47,Balanced,,Little,37,Mixed,Organised,54,Normal,64,Normal,67,Lots,Organised,33,Deep,34,Press,48,Normal,Offside Trap
9993,61,51-100,Beerschot AC,BAC,151,675,2012-02-22 00:00:00,55,Balanced,,Little,55,Mixed,Organised,47,Normal,46,Normal,49,Normal,Organised,45,Medium,46,Press,50,Normal,Cover
9993,61,51-100,Beerschot AC,BAC,152,675,2013-09-20 00:00:00,47,Balanced,,Little,39,Mixed,Organised,38,Normal,64,Normal,49,Normal,Organised,45,Medium,46,Press,67,Wide,Cover
9986,61,51-100,Sporting Charleroi,CHA,1188,670,2010-02-22 00:00:00,40,Balanced,,Little,50,Mixed,Organised,45,Normal,43,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover
9986,61,51-100,Sporting Charleroi,CHA,1189,670,2011-02-22 00:00:00,47,Balanced,,Little,36,Mixed,Organised,34,Normal,33,Little,53,Normal,Organised,49,Medium,58,Press,48,Normal,Cover
9986,61,51-100,Sporting Charleroi,CHA,1190,670,2013-09-20 00:00:00,60,Balanced,,Little,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover
9986,61,51-100,Sporting Charleroi,CHA,1191,670,2014-09-19 00:00:00,60,Balanced,47.0,Normal,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover
9986,61,51-100,Sporting Charleroi,CHA,1192,670,2015-09-10 00:00:00,60,Balanced,47.0,Normal,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,39,Medium,48,Press,49,Normal,Cover
9830,60,51-100,FC Nantes,NAN,880,71,2010-02-22 00:00:00,55,Balanced,,Little,35,Mixed,Organised,60,Normal,65,Normal,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover
9830,60,51-100,FC Nantes,NAN,881,71,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,35,Normal,50,Normal,35,Normal,Organised,45,Medium,55,Press,50,Normal,Cover
9830,60,51-100,FC Nantes,NAN,882,71,2012-02-22 00:00:00,46,Balanced,,Little,51,Mixed,Organised,52,Normal,34,Normal,49,Normal,Organised,47,Medium,43,Press,50,Normal,Cover
9830,60,51-100,FC Nantes,NAN,883,71,2013-09-20 00:00:00,46,Balanced,,Little,51,Mixed,Organised,52,Normal,44,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover
9830,60,51-100,FC Nantes,NAN,884,71,2014-09-19 00:00:00,63,Balanced,53.0,Normal,48,Mixed,Organised,52,Normal,55,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover
9830,60,51-100,FC Nantes,NAN,885,71,2015-09-10 00:00:00,63,Balanced,70.0,Lots,56,Mixed,Organised,52,Normal,55,Normal,46,Normal,Organised,39,Medium,41,Press,52,Normal,Cover
9865,60,51-100,UD Almería,ALM,40,1861,2010-02-22 00:00:00,65,Balanced,,Little,45,Mixed,Organised,45,Normal,45,Normal,70,Lots,Organised,70,High,65,Press,30,Narrow,Cover
9865,60,51-100,UD Almería,ALM,41,1861,2011-02-22 00:00:00,55,Balanced,,Little,53,Mixed,Organised,57,Normal,54,Normal,69,Lots,Organised,58,Medium,68,Double,67,Wide,Cover
9865,60,51-100,UD Almería,ALM,42,1861,2012-02-22 00:00:00,42,Balanced,,Little,70,Long,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover
9865,60,51-100,UD Almería,ALM,43,1861,2013-09-20 00:00:00,46,Balanced,,Little,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover
9865,60,51-100,UD Almería,ALM,44,1861,2014-09-19 00:00:00,46,Balanced,41.0,Normal,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover
9865,60,51-100,UD Almería,ALM,45,1861,2015-09-10 00:00:00,46,Balanced,41.0,Normal,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover
10001,59,51-100,KVC Westerlo,WES,1391,681,2010-02-22 00:00:00,45,Balanced,,Little,60,Mixed,Organised,40,Normal,45,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Cover
10001,59,51-100,KVC Westerlo,WES,1392,681,2011-02-22 00:00:00,34,Balanced,,Little,52,Mixed,Free Form,66,Normal,48,Normal,53,Normal,Organised,48,Medium,59,Press,67,Wide,Cover
10001,59,51-100,KVC Westerlo,WES,1393,681,2012-02-22 00:00:00,52,Balanced,,Little,50,Mixed,Organised,59,Normal,60,Normal,32,Little,Organised,48,Medium,45,Press,53,Normal,Cover
10001,59,51-100,KVC Westerlo,WES,1394,681,2015-09-10 00:00:00,52,Balanced,46.0,Normal,50,Mixed,Organised,57,Normal,55,Normal,32,Little,Organised,48,Medium,45,Press,53,Normal,Cover
7878,58,51-100,Granada CF,GRA,525,110832,2011-02-22 00:00:00,53,Balanced,,Little,52,Mixed,Organised,54,Normal,59,Normal,55,Normal,Organised,54,Medium,49,Press,67,Wide,Cover
7878,58,51-100,Granada CF,GRA,526,110832,2012-02-22 00:00:00,48,Balanced,,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover
7878,58,51-100,Granada CF,GRA,527,110832,2013-09-20 00:00:00,52,Balanced,,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover
7878,58,51-100,Granada CF,GRA,528,110832,2014-09-19 00:00:00,52,Balanced,62.0,Normal,37,Mixed,Organised,67,Risky,68,Lots,52,Normal,Organised,49,Medium,45,Press,64,Normal,Cover
7878,58,51-100,Granada CF,GRA,529,110832,2015-09-10 00:00:00,57,Balanced,50.0,Normal,59,Mixed,Organised,61,Normal,63,Normal,51,Normal,Organised,48,Medium,45,Press,62,Normal,Cover
8722,58,51-100,1. FC Köln,FCK,420,31,2010-02-22 00:00:00,55,Balanced,,Little,65,Mixed,Organised,65,Normal,40,Normal,60,Normal,Organised,45,Medium,55,Press,70,Wide,Cover
8722,58,51-100,1. FC Köln,FCK,421,31,2011-02-22 00:00:00,58,Balanced,,Little,71,Long,Organised,42,Normal,39,Normal,50,Normal,Organised,40,Medium,40,Press,56,Normal,Cover
8722,58,51-100,1. FC Köln,FCK,422,31,2012-02-22 00:00:00,53,Balanced,,Little,53,Mixed,Organised,57,Normal,44,Normal,57,Normal,Organised,43,Medium,55,Press,67,Wide,Cover
8722,58,51-100,1. FC Köln,FCK,423,31,2013-09-20 00:00:00,60,Balanced,,Little,56,Mixed,Organised,57,Normal,44,Normal,57,Normal,Organised,43,Medium,55,Press,67,Wide,Cover
8722,58,51-100,1. FC Köln,FCK,424,31,2014-09-19 00:00:00,59,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,47,Normal,59,Normal,Organised,57,Medium,46,Press,54,Normal,Cover
8722,58,51-100,1. FC Köln,FCK,425,31,2015-09-10 00:00:00,59,Balanced,47.0,Normal,65,Mixed,Organised,57,Normal,36,Normal,71,Lots,Organised,42,Medium,56,Press,51,Normal,Cover
8528,57,51-100,Wigan Athletic,WIG,1399,1917,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
8528,57,51-100,Wigan Athletic,WIG,1400,1917,2011-02-22 00:00:00,35,Balanced,,Little,50,Mixed,Organised,45,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
8528,57,51-100,Wigan Athletic,WIG,1401,1917,2012-02-22 00:00:00,38,Balanced,,Little,38,Mixed,Organised,54,Normal,42,Normal,42,Normal,Organised,40,Medium,42,Press,44,Normal,Cover
8528,57,51-100,Wigan Athletic,WIG,1402,1917,2013-09-20 00:00:00,38,Balanced,,Little,39,Mixed,Organised,43,Normal,42,Normal,34,Normal,Free Form,56,Medium,52,Press,44,Normal,Cover
8528,57,51-100,Wigan Athletic,WIG,1403,1917,2014-09-19 00:00:00,51,Balanced,36.0,Normal,51,Mixed,Organised,52,Normal,55,Normal,57,Normal,Organised,62,Medium,57,Press,44,Normal,Cover
8528,57,51-100,Wigan Athletic,WIG,1404,1917,2015-09-10 00:00:00,51,Balanced,37.0,Normal,56,Mixed,Organised,52,Normal,59,Normal,40,Normal,Organised,62,Medium,48,Press,44,Normal,Cover
8165,57,51-100,1. FC Nürnberg,NUR,915,171,2010-02-22 00:00:00,45,Balanced,,Little,50,Mixed,Organised,40,Normal,70,Lots,70,Lots,Organised,55,Medium,55,Press,40,Normal,Cover
8165,57,51-100,1. FC Nürnberg,NUR,916,171,2011-02-22 00:00:00,45,Balanced,,Little,50,Mixed,Organised,47,Normal,45,Normal,56,Normal,Organised,55,Medium,61,Press,46,Normal,Cover
8165,57,51-100,1. FC Nürnberg,NUR,917,171,2012-02-22 00:00:00,44,Balanced,,Little,49,Mixed,Organised,51,Normal,49,Normal,48,Normal,Organised,30,Deep,40,Press,43,Normal,Cover
8165,57,51-100,1. FC Nürnberg,NUR,918,171,2013-09-20 00:00:00,46,Balanced,,Little,49,Mixed,Organised,56,Normal,54,Normal,67,Lots,Organised,39,Medium,57,Press,44,Normal,Cover
8165,57,51-100,1. FC Nürnberg,NUR,919,171,2014-09-19 00:00:00,46,Balanced,62.0,Normal,38,Mixed,Organised,58,Normal,48,Normal,55,Normal,Organised,51,Medium,50,Press,47,Normal,Cover
8165,57,51-100,1. FC Nürnberg,NUR,920,171,2015-09-10 00:00:00,46,Balanced,58.0,Normal,49,Mixed,Organised,51,Normal,52,Normal,59,Normal,Organised,30,Deep,40,Press,44,Normal,Cover
8649,56,51-100,Ross County FC,ROS,1110,631,2013-09-20 00:00:00,35,Balanced,,Little,62,Mixed,Organised,50,Normal,36,Normal,50,Normal,Organised,40,Medium,56,Press,47,Normal,Cover
8649,56,51-100,Ross County FC,ROS,1111,631,2014-09-19 00:00:00,34,Balanced,50.0,Normal,34,Mixed,Organised,44,Normal,38,Normal,38,Normal,Organised,39,Medium,51,Press,44,Normal,Cover
8649,56,51-100,Ross County FC,ROS,1112,631,2015-09-10 00:00:00,45,Balanced,48.0,Normal,60,Mixed,Organised,46,Normal,49,Normal,58,Normal,Organised,36,Medium,53,Press,34,Normal,Cover
8358,56,51-100,SC Freiburg,FRE,470,25,2010-02-22 00:00:00,50,Balanced,,Little,30,Short,Organised,30,Safe,70,Lots,60,Normal,Organised,55,Medium,50,Press,50,Normal,Cover
8358,56,51-100,SC Freiburg,FRE,471,25,2011-02-22 00:00:00,50,Balanced,,Little,47,Mixed,Organised,47,Normal,41,Normal,34,Normal,Organised,41,Medium,42,Press,50,Normal,Cover
8358,56,51-100,SC Freiburg,FRE,472,25,2012-02-22 00:00:00,52,Balanced,,Little,61,Mixed,Organised,62,Normal,50,Normal,42,Normal,Organised,30,Deep,50,Press,39,Normal,Cover
8358,56,51-100,SC Freiburg,FRE,473,25,2013-09-20 00:00:00,59,Balanced,,Little,38,Mixed,Organised,55,Normal,39,Normal,43,Normal,Free Form,53,Medium,62,Press,37,Normal,Cover
8358,56,51-100,SC Freiburg,FRE,474,25,2014-09-19 00:00:00,39,Balanced,58.0,Normal,48,Mixed,Organised,55,Normal,33,Little,44,Normal,Free Form,59,Medium,60,Press,39,Normal,Cover
8358,56,51-100,SC Freiburg,FRE,475,25,2015-09-10 00:00:00,59,Balanced,54.0,Normal,38,Mixed,Organised,55,Normal,44,Normal,45,Normal,Free Form,53,Medium,62,Press,29,Narrow,Cover
8394,56,51-100,Real Zaragoza,ZAR,1445,244,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Free Form,50,Normal,35,Normal,70,Lots,Organised,40,Medium,30,Contain,45,Normal,Offside Trap
8394,56,51-100,Real Zaragoza,ZAR,1446,244,2011-02-22 00:00:00,43,Balanced,,Little,40,Mixed,Organised,46,Normal,38,Normal,42,Normal,Organised,38,Medium,40,Press,53,Normal,Cover
8394,56,51-100,Real Zaragoza,ZAR,1447,244,2012-02-22 00:00:00,34,Balanced,,Little,23,Short,Organised,53,Normal,56,Normal,57,Normal,Organised,51,Medium,46,Press,61,Normal,Cover
8394,56,51-100,Real Zaragoza,ZAR,1448,244,2013-09-20 00:00:00,38,Balanced,,Little,23,Short,Organised,53,Normal,56,Normal,57,Normal,Organised,51,Medium,46,Press,61,Normal,Cover
8394,56,51-100,Real Zaragoza,ZAR,1449,244,2014-09-19 00:00:00,38,Balanced,48.0,Normal,35,Mixed,Organised,53,Normal,56,Normal,57,Normal,Organised,51,Medium,46,Press,61,Normal,Cover
8394,56,51-100,Real Zaragoza,ZAR,1450,244,2015-09-10 00:00:00,52,Balanced,52.0,Normal,50,Mixed,Organised,52,Normal,56,Normal,57,Normal,Organised,48,Medium,43,Press,49,Normal,Cover
8429,56,51-100,Hamilton Academical FC,HAM,555,184,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,60,Medium,65,Press,70,Wide,Cover
8429,56,51-100,Hamilton Academical FC,HAM,556,184,2011-02-22 00:00:00,66,Balanced,,Little,52,Mixed,Organised,52,Normal,53,Normal,34,Normal,Organised,46,Medium,47,Press,52,Normal,Cover
8429,56,51-100,Hamilton Academical FC,HAM,557,184,2015-09-10 00:00:00,48,Balanced,48.0,Normal,47,Mixed,Free Form,73,Risky,53,Normal,71,Lots,Organised,55,Medium,48,Press,52,Normal,Cover
9807,54,51-100,CF Os Belenenses,BEL,156,1889,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
9807,54,51-100,CF Os Belenenses,BEL,157,1889,2014-09-19 00:00:00,52,Balanced,53.0,Normal,52,Mixed,Organised,40,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover
9807,54,51-100,CF Os Belenenses,BEL,158,1889,2015-09-10 00:00:00,51,Balanced,53.0,Normal,52,Mixed,Organised,43,Normal,37,Normal,48,Normal,Organised,38,Medium,48,Press,49,Normal,Cover
6413,53,51-100,PEC Zwolle,ZWO,976,1914,2013-09-20 00:00:00,47,Balanced,,Little,49,Mixed,Organised,50,Normal,50,Normal,54,Normal,Organised,46,Medium,44,Press,51,Normal,Cover
6413,53,51-100,PEC Zwolle,ZWO,977,1914,2014-09-19 00:00:00,57,Balanced,41.0,Normal,39,Mixed,Organised,57,Normal,50,Normal,54,Normal,Organised,58,Medium,60,Press,63,Normal,Cover
6413,53,51-100,PEC Zwolle,ZWO,978,1914,2015-09-10 00:00:00,45,Balanced,35.0,Normal,56,Mixed,Organised,57,Normal,50,Normal,58,Normal,Organised,58,Medium,60,Press,63,Normal,Cover
10281,53,51-100,Real Valladolid,VAL,1320,462,2010-02-22 00:00:00,55,Balanced,,Little,40,Mixed,Organised,45,Normal,30,Little,60,Normal,Organised,30,Deep,65,Press,30,Narrow,Cover
