league_name,country_name,team_long_name,favored,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,year,favored_cutoff
Italy Serie A,Italy,Palermo,111,63,Balanced,,Little,50,Mixed,Organised,30,Safe,30,Little,70,Lots,Organised,45,Medium,40,Press,60,Normal,Cover,2010,101-200
Italy Serie A,Italy,Palermo,111,65,Balanced,,Little,35,Mixed,Free Form,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,2011,101-200
Italy Serie A,Italy,Palermo,111,60,Balanced,,Little,40,Mixed,Organised,50,Normal,35,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2012,101-200
Italy Serie A,Italy,Palermo,111,66,Balanced,,Little,37,Mixed,Free Form,56,Normal,34,Normal,63,Normal,Free Form,43,Medium,42,Press,48,Normal,Cover,2013,101-200
Italy Serie A,Italy,Palermo,111,66,Balanced,55.0,Normal,37,Mixed,Organised,56,Normal,34,Normal,63,Normal,Organised,43,Medium,42,Press,48,Normal,Cover,2014,101-200
Italy Serie A,Italy,Palermo,111,66,Balanced,66.0,Normal,36,Mixed,Organised,60,Normal,34,Normal,64,Normal,Organised,44,Medium,58,Press,50,Normal,Cover,2015,101-200
Italy Serie A,Italy,Lazio,189,60,Balanced,,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover,2010,101-200
Italy Serie A,Italy,Lazio,189,60,Balanced,,Little,35,Mixed,Free Form,50,Normal,35,Normal,51,Normal,Organised,45,Medium,50,Press,35,Normal,Cover,2011,101-200
Italy Serie A,Italy,Lazio,189,45,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover,2012,101-200
Italy Serie A,Italy,Lazio,189,51,Balanced,,Little,54,Mixed,Organised,68,Risky,52,Normal,69,Lots,Free Form,59,Medium,53,Press,54,Normal,Cover,2013,101-200
Italy Serie A,Italy,Lazio,189,49,Balanced,69.0,Lots,54,Mixed,Organised,68,Risky,63,Normal,69,Lots,Organised,59,Medium,53,Press,54,Normal,Cover,2014,101-200
Italy Serie A,Italy,Lazio,189,68,Fast,65.0,Normal,55,Mixed,Organised,68,Risky,80,Lots,72,Lots,Free Form,59,Medium,66,Press,65,Normal,Cover,2015,101-200
Italy Serie A,Italy,Sampdoria,108,60,Balanced,,Little,30,Short,Organised,30,Safe,30,Little,65,Normal,Free Form,50,Medium,30,Contain,55,Normal,Offside Trap,2010,101-200
Italy Serie A,Italy,Sampdoria,108,50,Balanced,,Little,65,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,55,Normal,Cover,2011,101-200
Italy Serie A,Italy,Sampdoria,108,35,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2012,101-200
Italy Serie A,Italy,Sampdoria,108,36,Balanced,,Little,38,Mixed,Organised,49,Normal,62,Normal,33,Little,Organised,50,Medium,51,Press,53,Normal,Cover,2013,101-200
Italy Serie A,Italy,Sampdoria,108,36,Balanced,56.0,Normal,38,Mixed,Organised,49,Normal,52,Normal,62,Normal,Organised,54,Medium,57,Press,64,Normal,Offside Trap,2014,101-200
Italy Serie A,Italy,Sampdoria,108,36,Balanced,56.0,Normal,38,Mixed,Organised,49,Normal,52,Normal,29,Little,Organised,50,Medium,51,Press,53,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,SC Heerenveen,147,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,101-200
Netherlands Eredivisie,Netherlands,SC Heerenveen,147,49,Balanced,,Little,48,Mixed,Free Form,52,Normal,67,Lots,52,Normal,Organised,58,Medium,60,Press,65,Normal,Cover,2011,101-200
Netherlands Eredivisie,Netherlands,SC Heerenveen,147,67,Fast,,Little,53,Mixed,Organised,48,Normal,75,Lots,39,Normal,Organised,45,Medium,44,Press,48,Normal,Cover,2012,101-200
Netherlands Eredivisie,Netherlands,SC Heerenveen,147,47,Balanced,,Little,37,Mixed,Organised,48,Normal,52,Normal,42,Normal,Organised,46,Medium,44,Press,48,Normal,Cover,2013,101-200
Netherlands Eredivisie,Netherlands,SC Heerenveen,147,53,Balanced,48.0,Normal,46,Mixed,Organised,65,Normal,43,Normal,46,Normal,Organised,46,Medium,44,Press,48,Normal,Cover,2014,101-200
Netherlands Eredivisie,Netherlands,SC Heerenveen,147,54,Balanced,40.0,Normal,56,Mixed,Organised,65,Normal,43,Normal,44,Normal,Organised,46,Medium,44,Press,48,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,FC Twente,216,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,201-300
Netherlands Eredivisie,Netherlands,FC Twente,216,55,Balanced,,Little,55,Mixed,Free Form,63,Normal,62,Normal,47,Normal,Free Form,61,Medium,59,Press,54,Normal,Cover,2011,201-300
Netherlands Eredivisie,Netherlands,FC Twente,216,25,Slow,,Little,28,Short,Organised,44,Normal,68,Lots,37,Normal,Organised,62,Medium,68,Double,67,Wide,Cover,2012,201-300
Netherlands Eredivisie,Netherlands,FC Twente,216,35,Balanced,,Little,38,Mixed,Organised,44,Normal,50,Normal,41,Normal,Free Form,34,Medium,44,Press,54,Normal,Cover,2013,201-300
Netherlands Eredivisie,Netherlands,FC Twente,216,38,Balanced,39.0,Normal,34,Mixed,Organised,63,Normal,65,Normal,37,Normal,Organised,44,Medium,41,Press,55,Normal,Cover,2014,201-300
Netherlands Eredivisie,Netherlands,FC Twente,216,48,Balanced,40.0,Normal,43,Mixed,Organised,43,Normal,58,Normal,39,Normal,Organised,44,Medium,41,Press,55,Normal,Cover,2015,201-300
Netherlands Eredivisie,Netherlands,PSV,254,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,201-300
Netherlands Eredivisie,Netherlands,PSV,254,63,Balanced,,Little,30,Short,Organised,67,Risky,65,Normal,68,Lots,Free Form,57,Medium,37,Press,64,Normal,Offside Trap,2011,201-300
Netherlands Eredivisie,Netherlands,PSV,254,33,Slow,,Little,42,Mixed,Organised,40,Normal,55,Normal,48,Normal,Organised,43,Medium,30,Contain,48,Normal,Cover,2012,201-300
Netherlands Eredivisie,Netherlands,PSV,254,54,Balanced,,Little,45,Mixed,Organised,55,Normal,58,Normal,55,Normal,Organised,43,Medium,50,Press,48,Normal,Cover,2013,201-300
Netherlands Eredivisie,Netherlands,PSV,254,67,Fast,35.0,Normal,40,Mixed,Organised,53,Normal,53,Normal,55,Normal,Organised,50,Medium,62,Press,55,Normal,Cover,2014,201-300
Netherlands Eredivisie,Netherlands,PSV,254,67,Fast,43.0,Normal,43,Mixed,Organised,53,Normal,44,Normal,28,Little,Organised,40,Medium,40,Press,48,Normal,Cover,2015,201-300
Netherlands Eredivisie,Netherlands,RKC Waalwijk,33,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover,2010,26-50
Netherlands Eredivisie,Netherlands,RKC Waalwijk,33,47,Balanced,,Little,48,Mixed,Organised,42,Normal,38,Normal,55,Normal,Organised,41,Medium,41,Press,43,Normal,Cover,2012,26-50
Netherlands Eredivisie,Netherlands,RKC Waalwijk,33,47,Balanced,,Little,48,Mixed,Organised,66,Normal,38,Normal,55,Normal,Organised,29,Deep,28,Contain,36,Normal,Cover,2013,26-50
Netherlands Eredivisie,Netherlands,RKC Waalwijk,33,57,Balanced,30.0,Little,55,Mixed,Organised,42,Normal,36,Normal,55,Normal,Organised,31,Deep,30,Contain,38,Normal,Cover,2014,26-50
Netherlands Eredivisie,Netherlands,VVV-Venlo,30,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,2010,26-50
Netherlands Eredivisie,Netherlands,VVV-Venlo,30,50,Balanced,,Little,42,Mixed,Organised,50,Normal,62,Normal,50,Normal,Organised,38,Medium,47,Press,49,Normal,Cover,2011,26-50
Netherlands Eredivisie,Netherlands,VVV-Venlo,30,41,Balanced,,Little,52,Mixed,Organised,48,Normal,60,Normal,47,Normal,Organised,46,Medium,55,Press,54,Normal,Cover,2012,26-50
Netherlands Eredivisie,Netherlands,VVV-Venlo,30,41,Balanced,,Little,52,Mixed,Organised,60,Normal,52,Normal,52,Normal,Organised,29,Deep,42,Press,49,Normal,Cover,2013,26-50
Netherlands Eredivisie,Netherlands,SC Cambuur,31,45,Balanced,39.0,Normal,42,Mixed,Organised,46,Normal,56,Normal,57,Normal,Organised,42,Medium,49,Press,47,Normal,Cover,2014,26-50
Netherlands Eredivisie,Netherlands,SC Cambuur,31,43,Balanced,36.0,Normal,57,Mixed,Organised,46,Normal,50,Normal,38,Normal,Organised,42,Medium,49,Press,47,Normal,Cover,2015,26-50
Netherlands Eredivisie,Netherlands,PEC Zwolle,53,47,Balanced,,Little,49,Mixed,Organised,50,Normal,50,Normal,54,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,2013,51-100
Netherlands Eredivisie,Netherlands,PEC Zwolle,53,57,Balanced,41.0,Normal,39,Mixed,Organised,57,Normal,50,Normal,54,Normal,Organised,58,Medium,60,Press,63,Normal,Cover,2014,51-100
Netherlands Eredivisie,Netherlands,PEC Zwolle,53,45,Balanced,35.0,Normal,56,Mixed,Organised,57,Normal,50,Normal,58,Normal,Organised,58,Medium,60,Press,63,Normal,Cover,2015,51-100
Netherlands Eredivisie,Netherlands,Go Ahead Eagles,15,55,Balanced,47.0,Normal,42,Mixed,Organised,37,Normal,42,Normal,53,Normal,Organised,43,Medium,47,Press,51,Normal,Cover,2014,0-25
Netherlands Eredivisie,Netherlands,Go Ahead Eagles,15,58,Balanced,38.0,Normal,64,Mixed,Organised,37,Normal,42,Normal,52,Normal,Organised,43,Medium,47,Press,51,Normal,Cover,2015,0-25
Netherlands Eredivisie,Netherlands,FC Dordrecht,4,39,Balanced,33.0,Little,62,Mixed,Organised,62,Normal,66,Normal,48,Normal,Organised,51,Medium,58,Press,55,Normal,Cover,2015,0-25
Netherlands Eredivisie,Netherlands,NAC Breda,84,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,51-100
Netherlands Eredivisie,Netherlands,NAC Breda,84,33,Slow,,Little,44,Mixed,Free Form,35,Normal,40,Normal,60,Normal,Organised,42,Medium,47,Press,54,Normal,Cover,2011,51-100
Netherlands Eredivisie,Netherlands,NAC Breda,84,40,Balanced,,Little,48,Mixed,Organised,48,Normal,47,Normal,42,Normal,Organised,43,Medium,48,Press,50,Normal,Cover,2012,51-100
Netherlands Eredivisie,Netherlands,NAC Breda,84,58,Balanced,,Little,53,Mixed,Organised,48,Normal,47,Normal,46,Normal,Organised,43,Medium,48,Press,50,Normal,Cover,2013,51-100
Netherlands Eredivisie,Netherlands,NAC Breda,84,46,Balanced,44.0,Normal,54,Mixed,Organised,32,Safe,42,Normal,42,Normal,Organised,43,Medium,39,Press,50,Normal,Cover,2014,51-100
Netherlands Eredivisie,Netherlands,NAC Breda,84,45,Balanced,49.0,Normal,59,Mixed,Organised,32,Safe,42,Normal,54,Normal,Organised,36,Medium,39,Press,40,Normal,Cover,2015,51-100
Netherlands Eredivisie,Netherlands,Excelsior,22,73,Fast,,Little,59,Mixed,Organised,77,Risky,33,Little,52,Normal,Organised,25,Deep,47,Press,33,Narrow,Cover,2011,0-25
Netherlands Eredivisie,Netherlands,Excelsior,22,47,Balanced,,Little,52,Mixed,Organised,63,Normal,45,Normal,37,Normal,Organised,23,Deep,30,Contain,32,Narrow,Cover,2012,0-25
Netherlands Eredivisie,Netherlands,Excelsior,22,53,Balanced,41.0,Normal,69,Long,Organised,48,Normal,45,Normal,43,Normal,Organised,29,Deep,41,Press,36,Normal,Cover,2015,0-25
Netherlands Eredivisie,Netherlands,ADO Den Haag,96,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,51-100
Netherlands Eredivisie,Netherlands,ADO Den Haag,96,53,Balanced,,Little,53,Mixed,Organised,48,Normal,67,Lots,66,Normal,Organised,46,Medium,62,Press,65,Normal,Cover,2011,51-100
Netherlands Eredivisie,Netherlands,ADO Den Haag,96,38,Balanced,,Little,44,Mixed,Organised,55,Normal,60,Normal,44,Normal,Organised,50,Medium,58,Press,62,Normal,Cover,2012,51-100
Netherlands Eredivisie,Netherlands,ADO Den Haag,96,38,Balanced,,Little,47,Mixed,Organised,55,Normal,55,Normal,44,Normal,Organised,50,Medium,58,Press,52,Normal,Cover,2013,51-100
Netherlands Eredivisie,Netherlands,ADO Den Haag,96,58,Balanced,47.0,Normal,55,Mixed,Organised,55,Normal,52,Normal,44,Normal,Organised,57,Medium,50,Press,52,Normal,Cover,2014,51-100
Netherlands Eredivisie,Netherlands,ADO Den Haag,96,56,Balanced,40.0,Normal,66,Mixed,Organised,55,Normal,52,Normal,38,Normal,Organised,40,Medium,50,Press,52,Normal,Cover,2015,51-100
Netherlands Eredivisie,Netherlands,FC Groningen,130,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,101-200
Netherlands Eredivisie,Netherlands,FC Groningen,130,51,Balanced,,Little,39,Mixed,Organised,48,Normal,67,Lots,62,Normal,Organised,43,Medium,44,Press,49,Normal,Cover,2011,101-200
Netherlands Eredivisie,Netherlands,FC Groningen,130,44,Balanced,,Little,41,Mixed,Organised,48,Normal,64,Normal,42,Normal,Organised,49,Medium,47,Press,53,Normal,Cover,2012,101-200
Netherlands Eredivisie,Netherlands,FC Groningen,130,44,Balanced,,Little,44,Mixed,Organised,56,Normal,58,Normal,42,Normal,Organised,49,Medium,47,Press,53,Normal,Cover,2013,101-200
Netherlands Eredivisie,Netherlands,FC Groningen,130,48,Balanced,42.0,Normal,38,Mixed,Organised,57,Normal,59,Normal,45,Normal,Organised,49,Medium,47,Press,53,Normal,Cover,2014,101-200
Netherlands Eredivisie,Netherlands,FC Groningen,130,55,Balanced,32.0,Little,55,Mixed,Organised,57,Normal,59,Normal,54,Normal,Organised,49,Medium,47,Press,53,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,N.E.C.,93,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,51-100
Netherlands Eredivisie,Netherlands,N.E.C.,93,47,Balanced,,Little,46,Mixed,Free Form,48,Normal,78,Lots,32,Little,Organised,33,Deep,54,Press,31,Narrow,Cover,2011,51-100
Netherlands Eredivisie,Netherlands,N.E.C.,93,46,Balanced,,Little,38,Mixed,Organised,39,Normal,55,Normal,50,Normal,Organised,45,Medium,48,Press,53,Normal,Cover,2012,51-100
Netherlands Eredivisie,Netherlands,N.E.C.,93,46,Balanced,,Little,41,Mixed,Organised,52,Normal,37,Normal,57,Normal,Organised,45,Medium,48,Press,53,Normal,Cover,2013,51-100
Netherlands Eredivisie,Netherlands,N.E.C.,93,49,Balanced,42.0,Normal,59,Mixed,Organised,52,Normal,49,Normal,55,Normal,Organised,40,Medium,48,Press,53,Normal,Cover,2014,51-100
Netherlands Eredivisie,Netherlands,Ajax,252,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,201-300
Netherlands Eredivisie,Netherlands,Ajax,252,40,Balanced,,Little,38,Mixed,Free Form,67,Risky,65,Normal,67,Lots,Organised,65,Medium,57,Press,63,Normal,Cover,2011,201-300
Netherlands Eredivisie,Netherlands,Ajax,252,31,Slow,,Little,33,Short,Organised,39,Normal,64,Normal,46,Normal,Free Form,68,High,65,Press,60,Normal,Cover,2012,201-300
Netherlands Eredivisie,Netherlands,Ajax,252,35,Balanced,,Little,33,Short,Free Form,39,Normal,52,Normal,46,Normal,Free Form,68,High,65,Press,50,Normal,Cover,2013,201-300
Netherlands Eredivisie,Netherlands,Ajax,252,40,Balanced,40.0,Normal,30,Short,Organised,51,Normal,55,Normal,39,Normal,Free Form,64,Medium,53,Press,64,Normal,Cover,2014,201-300
Netherlands Eredivisie,Netherlands,Ajax,252,35,Balanced,43.0,Normal,39,Mixed,Organised,58,Normal,55,Normal,30,Little,Free Form,64,Medium,53,Press,59,Normal,Cover,2015,201-300
Netherlands Eredivisie,Netherlands,De Graafschap,22,30,Slow,,Little,40,Mixed,Organised,43,Normal,45,Normal,65,Normal,Organised,42,Medium,45,Press,50,Normal,Cover,2011,0-25
Netherlands Eredivisie,Netherlands,De Graafschap,22,37,Balanced,,Little,41,Mixed,Organised,47,Normal,40,Normal,63,Normal,Organised,52,Medium,43,Press,41,Normal,Cover,2012,0-25
Netherlands Eredivisie,Netherlands,AZ,200,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover,2010,101-200
Netherlands Eredivisie,Netherlands,AZ,200,45,Balanced,,Little,31,Short,Organised,45,Normal,74,Lots,66,Normal,Organised,60,Medium,50,Press,65,Normal,Cover,2011,101-200
Netherlands Eredivisie,Netherlands,AZ,200,46,Balanced,,Little,36,Mixed,Organised,47,Normal,48,Normal,52,Normal,Organised,60,Medium,65,Press,59,Normal,Cover,2012,101-200
Netherlands Eredivisie,Netherlands,AZ,200,62,Balanced,,Little,40,Mixed,Organised,67,Risky,48,Normal,52,Normal,Organised,50,Medium,65,Press,59,Normal,Cover,2013,101-200
Netherlands Eredivisie,Netherlands,AZ,200,52,Balanced,38.0,Normal,46,Mixed,Organised,60,Normal,56,Normal,52,Normal,Free Form,50,Medium,61,Press,55,Normal,Cover,2014,101-200
Netherlands Eredivisie,Netherlands,AZ,200,50,Balanced,46.0,Normal,58,Mixed,Organised,67,Risky,56,Normal,50,Normal,Organised,50,Medium,61,Press,55,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,Sparta Rotterdam,15,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,0-25
Netherlands Eredivisie,Netherlands,Heracles Almelo,106,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,101-200
Netherlands Eredivisie,Netherlands,Heracles Almelo,106,69,Fast,,Little,45,Mixed,Organised,40,Normal,70,Lots,45,Normal,Organised,36,Medium,66,Press,34,Normal,Cover,2011,101-200
Netherlands Eredivisie,Netherlands,Heracles Almelo,106,43,Balanced,,Little,27,Short,Organised,55,Normal,58,Normal,60,Normal,Organised,33,Deep,43,Press,47,Normal,Cover,2012,101-200
Netherlands Eredivisie,Netherlands,Heracles Almelo,106,39,Balanced,,Little,32,Short,Organised,40,Normal,42,Normal,66,Normal,Free Form,47,Medium,43,Press,47,Normal,Cover,2013,101-200
Netherlands Eredivisie,Netherlands,Heracles Almelo,106,46,Balanced,55.0,Normal,32,Short,Organised,48,Normal,58,Normal,59,Normal,Organised,60,Medium,62,Press,47,Normal,Cover,2014,101-200
Netherlands Eredivisie,Netherlands,Heracles Almelo,106,50,Balanced,36.0,Normal,61,Mixed,Organised,48,Normal,58,Normal,59,Normal,Organised,60,Medium,62,Press,47,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,FC Utrecht,124,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,101-200
Netherlands Eredivisie,Netherlands,FC Utrecht,124,66,Balanced,,Little,45,Mixed,Organised,41,Normal,69,Lots,72,Lots,Organised,34,Medium,57,Press,34,Normal,Offside Trap,2011,101-200
Netherlands Eredivisie,Netherlands,FC Utrecht,124,47,Balanced,,Little,52,Mixed,Organised,52,Normal,54,Normal,52,Normal,Organised,45,Medium,49,Press,47,Normal,Cover,2012,101-200
Netherlands Eredivisie,Netherlands,FC Utrecht,124,47,Balanced,,Little,52,Mixed,Organised,52,Normal,54,Normal,60,Normal,Organised,45,Medium,49,Press,47,Normal,Cover,2013,101-200
Netherlands Eredivisie,Netherlands,FC Utrecht,124,50,Balanced,50.0,Normal,52,Mixed,Organised,55,Normal,49,Normal,52,Normal,Organised,45,Medium,49,Press,47,Normal,Cover,2014,101-200
Netherlands Eredivisie,Netherlands,FC Utrecht,124,50,Balanced,39.0,Normal,54,Mixed,Organised,55,Normal,64,Normal,28,Little,Organised,54,Medium,58,Press,47,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,Willem II,53,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,51-100
Netherlands Eredivisie,Netherlands,Willem II,53,72,Fast,,Little,57,Mixed,Organised,70,Risky,47,Normal,49,Normal,Organised,28,Deep,63,Press,62,Normal,Cover,2011,51-100
Netherlands Eredivisie,Netherlands,Willem II,53,48,Balanced,,Little,55,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,43,Medium,35,Press,47,Normal,Cover,2013,51-100
Netherlands Eredivisie,Netherlands,Willem II,53,51,Balanced,36.0,Normal,63,Mixed,Organised,48,Normal,53,Normal,52,Normal,Organised,43,Medium,45,Press,47,Normal,Cover,2015,51-100
Netherlands Eredivisie,Netherlands,Roda JC Kerkrade,91,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,51-100
Netherlands Eredivisie,Netherlands,Roda JC Kerkrade,91,65,Balanced,,Little,51,Mixed,Organised,33,Safe,38,Normal,53,Normal,Organised,48,Medium,57,Press,34,Normal,Offside Trap,2011,51-100
Netherlands Eredivisie,Netherlands,Roda JC Kerkrade,91,55,Balanced,,Little,52,Mixed,Organised,62,Normal,43,Normal,54,Normal,Organised,47,Medium,44,Press,50,Normal,Cover,2012,51-100
Netherlands Eredivisie,Netherlands,Roda JC Kerkrade,91,42,Balanced,,Little,44,Mixed,Organised,49,Normal,40,Normal,38,Normal,Organised,47,Medium,44,Press,55,Normal,Cover,2013,51-100
Netherlands Eredivisie,Netherlands,Roda JC Kerkrade,91,43,Balanced,46.0,Normal,44,Mixed,Organised,59,Normal,45,Normal,42,Normal,Organised,39,Medium,37,Press,42,Normal,Cover,2014,51-100
Netherlands Eredivisie,Netherlands,Vitesse,159,35,Balanced,,Little,35,Mixed,Organised,40,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,101-200
Netherlands Eredivisie,Netherlands,Vitesse,159,33,Slow,,Little,50,Mixed,Organised,68,Risky,51,Normal,54,Normal,Organised,55,Medium,60,Press,64,Normal,Cover,2011,101-200
Netherlands Eredivisie,Netherlands,Vitesse,159,37,Balanced,,Little,30,Short,Organised,57,Normal,42,Normal,56,Normal,Organised,42,Medium,54,Press,48,Normal,Cover,2012,101-200
Netherlands Eredivisie,Netherlands,Vitesse,159,37,Balanced,,Little,39,Mixed,Organised,52,Normal,42,Normal,62,Normal,Organised,42,Medium,45,Press,48,Normal,Cover,2013,101-200
Netherlands Eredivisie,Netherlands,Vitesse,159,53,Balanced,55.0,Normal,32,Short,Organised,53,Normal,54,Normal,56,Normal,Organised,42,Medium,54,Press,62,Normal,Cover,2014,101-200
Netherlands Eredivisie,Netherlands,Vitesse,159,57,Balanced,40.0,Normal,48,Mixed,Free Form,53,Normal,37,Normal,71,Lots,Free Form,60,Medium,58,Press,62,Normal,Cover,2015,101-200
Netherlands Eredivisie,Netherlands,Feyenoord,209,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,2010,201-300
Netherlands Eredivisie,Netherlands,Feyenoord,209,47,Balanced,,Little,53,Mixed,Free Form,43,Normal,33,Little,32,Little,Organised,48,Medium,59,Press,53,Normal,Cover,2011,201-300
Netherlands Eredivisie,Netherlands,Feyenoord,209,38,Balanced,,Little,34,Mixed,Organised,60,Normal,44,Normal,50,Normal,Organised,43,Medium,43,Press,54,Normal,Cover,2012,201-300
Netherlands Eredivisie,Netherlands,Feyenoord,209,44,Balanced,,Little,44,Mixed,Organised,48,Normal,62,Normal,50,Normal,Organised,43,Medium,43,Press,40,Normal,Cover,2013,201-300
Netherlands Eredivisie,Netherlands,Feyenoord,209,54,Balanced,40.0,Normal,60,Mixed,Organised,48,Normal,67,Lots,50,Normal,Organised,43,Medium,43,Press,40,Normal,Cover,2014,201-300
Netherlands Eredivisie,Netherlands,Feyenoord,209,50,Balanced,33.0,Little,48,Mixed,Organised,48,Normal,67,Lots,31,Little,Organised,43,Medium,46,Press,40,Normal,Cover,2015,201-300
